owner_mid,fan
6297562,3774
325807193,38
235951738,20
391785989,3
5571894,29024
12103117,57
199438283,3
3741351,29
122415336,4116
490280,6
32022510,158
179914695,30
384824206,28
5438804,12777
395786143,180
13345211,0
357907570,675
272726765,56
74482338,14924
12422883,849
82123279,0
396768675,215
387141264,29
294895843,48
400124913,5
250133770,2
14890521,0
206285583,337
316800657,0
345639128,211
49125390,146
82601106,29
177544169,3
314541928,4225
165354565,2
49035370,1
343584135,359
382856292,1042
27331107,2
22084848,113
24778725,530
304547919,6
373013217,497
36863553,27
13194982,27
343260084,88
304198538,558
395979435,123
31776354,23
383054217,0
225318046,79
375228879,1
254678173,37517
2643348,3
390827573,206
246595632,10
327961991,3439
385082988,1
297310859,183
353800283,1219
321918042,1
363351989,5
395669488,39
392692653,62
393841990,64
108406885,27
383043496,856
403530627,0
38419278,21
1967093,551
34150671,20435
19746282,0
399459033,3
93214472,5
243888367,0
403512517,9
19624329,11383
17579726,242
401158086,33
403635811,3
66999667,3
256292264,0
399606947,3
36607162,598
282576828,49
110860574,12
50297436,398
16832301,28
320587956,6
102050203,819
278569386,17652
280482639,7
36761858,2007
255177613,3
8806565,68804
337916960,18064
32786638,25
21601371,14
354769592,22
22900613,7417
36439469,1530
24892290,203
39226201,5
3787604,234
401300395,218
14100443,130
401359574,0
158618304,0
22658336,1
102575213,1757
275930224,45
314832557,20525
71968107,114
88548840,191
289683641,2
315275545,1
293911,1213
369107812,0
403443740,0
41994724,7
370815927,395
346467696,7
128718459,3
20038698,2
30597072,1725
26548884,16108
76125494,611
269775417,11
383885259,165
20993068,124
22896275,46
303177387,2450
296580154,7592
381526334,7
1769684,325
98565666,0
222124563,110
37503072,7
43893130,111
171167966,33
180027366,2
22965756,102
49843343,7
16901121,11
343222422,8
14598967,293
44858422,17
166757830,49
150092671,0
29423444,56
60665825,193
395874278,31
396626847,22
12724668,54485
9789290,1
11601491,775
26321597,1
205195757,6
14000841,844
400893860,75
396626364,13
401144930,3
326079636,71067
75464969,170
271446122,2
399643217,1
12899910,145
346699927,120
316247078,108
382054287,5
108181334,36
29016586,214
337880992,109
141523991,13
351253750,3
339680165,19
11991206,7
171969370,11
67759902,0
32598950,0
5869207,4
401877869,6
354107895,2
10889725,266
87714367,105
1450039,9641
45763757,53
40130374,8
392370318,168
5838658,4922
389961739,102
206594591,10245
141732904,44
362195724,313
397746278,0
391815362,2
88802279,1087
400969699,0
16256234,4003
93179240,0
1110606,243
398282924,0
291897184,9
318622113,3686
360345701,10
27245979,3
65559963,1553
403325765,3
19302650,2
59981854,0
345195061,5
293078571,6
34957667,6
342230732,1361
38846320,9109
12357356,108352
239119650,0
12840001,14
21111117,8
402147505,120
567540,5583
376271356,30
102584256,1
323021940,5138
16853589,337
38291672,2783
39756526,2167
25890099,8342
13890489,1
100011807,3
383672921,458
318009743,1227
402806215,24
360704002,532
156961243,33373
167074538,55
30914322,33570
8743460,12108
912740,366
130142960,1
47327599,1
660350,1992
27960962,21
402991021,0
284661683,2
8954550,1
389209931,15
315876055,5244
7577086,101955
373193000,31
383029953,872
325533042,8251
23410734,3
288699585,0
21230632,0
46358883,10338
401722666,5
14051322,39
396263545,6
41372275,57
43506786,7376
389873711,892
403008580,3
403113910,9
14412489,1
393660988,0
25786896,17
35907426,253
27043401,10
10969712,20268
2743837,2034
23765527,1
24685956,2
353007200,1298
394701464,9
120428018,965
33908108,29
392600696,589
23817828,264
226007320,10
389378375,1265
17347151,10
37172708,78
35203262,0
59448315,23
399988882,4
381656803,842
397899644,16
14960573,1209
6354560,57
20582646,106
275054754,4698
167463093,882
343346135,3096
402568528,171
269265341,5
6936790,34
214693337,0
40383649,5
257791499,21
104333343,0
15052693,2939
12993429,18
46066,1
11766104,6031
346654389,91
354502630,0
397400744,3
226460467,277
173927279,1767
353783628,99
85285131,50
8283554,7
40433956,3
175396880,101686
269353,245036
945357,87157
394414106,0
109648355,2
249099867,4373
38824177,13
394671954,10
383335154,929
15018798,108
351892494,2
395443096,27
210440022,18
28443691,69
33314802,230
15293240,0
403028828,1
94782299,359
385558764,765
18547047,83
262998859,501
323952143,1
146006914,48
262849408,6
400450511,254
398490722,10
12774046,126
395523748,389
354749498,0
39820040,1
45447217,8
21838789,63206
281688455,130
18786849,32160
256388787,1
33980148,88
73738415,1841
29460173,1038
24867538,56361
388822193,3
26005977,91
278822925,13
15896409,2299
401065282,0
372976506,162
1483464,108
281953994,18
1707396,4281
2379606,801
67215054,1180
34957729,506
10769174,0
400363379,156
16893991,1
242030589,6
93755947,84
35200388,147
385685808,358
4781913,15
7486172,18729
344411641,1341
37696929,758
9246086,58
315106223,133
97722397,115
38592262,116
1780312,973
88262735,134
2829782,713909
16565024,7152
32776470,190
57875181,50747
167863681,0
307016731,1309
22467237,39
17186573,32
32892677,6
8236602,269
360767280,0
381490755,7
11941002,9
324831730,10
247313634,98
4280335,233
301717426,110300
299205398,3
203467846,14
28294009,31
9004070,65
70547366,0
266687340,6
33243340,15
396638198,92
97698646,28
305228,469
168073122,2
2500648,9
384338889,2
106590731,19756
201463588,199
337416249,47807
110817032,1
386215728,16
390917283,7
21929867,6
8989481,8
32397669,138
131748508,2
20104956,3
392393417,0
327414126,88
46100832,2613
9139607,3843
218367161,1511
12549928,2570
275953179,1010
396811886,37
64291978,3810
383943788,0
18998967,1
399387080,3
18248648,612
400930534,332
35783179,37
401333677,0
402622049,1
339043406,1
32406329,109
356299447,39
237228942,0
373205668,5
253039223,4
108042025,2
273371214,9711
11345391,2079
396635606,37
402786835,0
153057003,6
269845397,0
398628027,4
384894974,82
63004517,5
330457125,76509
25573289,19594
101254868,0
110535738,727
6127933,0
19607040,6
381822348,2214
67847844,1097
53380235,273
51568194,463
41328794,44
244463769,18
226089459,39
396625411,13
223383138,74
73735274,52
25420605,3
388830691,5
393162187,8
18271122,748
22053655,36
16348571,76
358353534,51
2203700,1
286658176,263
285478186,1206
35718571,1
244077298,543
370182897,0
44163195,1181
391567488,2
4196512,351
21517054,309
157210031,1161
105237962,7
96298278,10
357932556,3
74199025,0
44069684,8
53325422,911
275377020,213
2678634,174
390275615,3
204821133,4
359837811,23
89377874,2
128599343,2
389064308,55
85356011,742
41695904,18
245171426,6
108107389,5
59404544,41
345828448,1052
395917133,605
384948837,15
186259917,2
286533029,0
29022836,4
66155128,2640
22081062,12
121315638,22
8262437,26247
6141702,130
384249742,17
142233986,3
86190542,0
402652161,0
4289239,322
5915627,763
24181661,11
349516567,83
50652425,139
383296872,33
22999942,57
90202187,1
400393948,0
295897728,68
9567116,16
14911245,393
40388835,172
233558679,72
400799915,3
51167821,290
362784,198
109223252,68
207445874,5
340818236,220
36787189,3
313069465,71
90325497,17
13185671,1984
20702253,118
401928336,0
305939498,816
12931188,8
390889540,3
397441769,268
402337032,135
46747591,198
38666523,5
14211580,3438
332498725,18
337720904,2
29756359,54
21155795,1
51118623,63
346290065,16
281944462,784
361738070,4
91398863,3986
326109986,562
17386973,0
389588948,533
65838015,58
122775790,13
392597515,31
167914147,1
269800423,610
327479166,3
62021870,835
3862037,3
346145778,490
25565826,189
118624962,293
5684340,193
2973364,1271
107470868,7084
3069100,138
11921255,1921
341516875,2
351916218,5864
29246047,22
99567057,1033
94536059,4720
203323211,162
14564372,3655
195569196,930
301148826,3
14823772,54
113311553,1835
377626175,5
6075056,8
24755630,10
387591797,1279
33033964,9
191058136,5
100725600,10
6436684,4
158625239,10761
385381893,5
40532544,1
21198807,0
286422025,120
362231229,61
39249252,14
401457529,40
103744937,7
17141230,88
11660831,68
378885845,202055
42455648,5
326639628,86
39303890,0
37289940,3
29867397,3
302328273,4
53468621,1471
9565763,1167
95768875,34
385078578,0
18997484,9539
350928913,38948
885998,2200
394711098,4
33730831,21
232478950,1
2027512,101
21591559,360
5586074,48
18119071,0
393293484,6
49505470,1
393289561,3
8049684,7
402396553,71
11073972,0
22693060,48
17721725,69
175388577,65
65308268,49
350951542,20
3439861,444
11946242,941
34889901,164
24358299,38
36531937,13
388293499,0
36680017,235
374679797,3
91197624,0
351254748,258
2357820,12358
67673353,19
22528669,12
43826474,7
88431208,854
44390936,10
75143555,4
75143716,9
75359434,10
381178501,692
383081679,0
225675221,0
163949597,1
292999702,1797
26041541,0
34526817,7
66412585,15169
24801003,124750
257486005,428
345712899,375
20427,45
352683496,148
1756921,43244
86515922,6937
1819066,44
168908732,411
363229567,192
21645646,995
325972373,12
16578376,10
13080858,235
183434269,514
4759313,8967
98444333,1
85937893,106
31329359,292
354413353,0
36059335,9
392728267,6
23777081,203
8998271,28
18363938,47
87700417,220
21011666,2
211951682,5987
87437618,2590
402014993,3
13882097,58
28107437,5289
326525713,7
336670805,17
397211114,35
66568030,158
349533944,37
363386484,6
397265989,0
299696355,0
336548748,144
12634343,1
295167085,5
65052550,17098
18961115,61
402188180,48
391673080,26
351600399,0
397347105,0
8941910,1
41670410,90
8150022,8
402172467,677
391420038,10
10664821,0
34840587,7365
75102378,1149
44384209,11
357348812,45
8736341,31
359029004,674
328935961,1
43781489,32
35281133,251575
304687413,1
34165057,0
327299360,1
218546224,2707
94602772,0
105821272,342
14756372,20250
10206993,1081
40412416,8
20832030,1
401553277,28
103258872,992
5352710,1020
342192045,20208
222067991,119
26386383,551
10802255,671
2510602,3169
38712270,2
1795683,1
402131911,0
267729409,4
279756888,21
203361868,2239
15450625,3
2985016,100
340918180,306
175537705,511
268420132,33
34142251,65
402107014,0
99323025,0
57898686,88
9018023,1590
341092620,1
253731618,28
14692159,14
325393900,14
386867954,8
28429611,225
118709514,11
316659552,1
347102589,7
101216010,68
28974227,572
14310871,249
599478,1049
303609859,17
322647804,1
398871109,0
165902375,2
23866890,2
24686120,8
263478589,3
40444146,3
179945543,7
351132150,130
12951599,23
302280409,1
400532552,0
99085139,2
84606906,139
381561361,288
179625448,0
18198464,1526
284935441,94
381702392,100
399823487,0
23633415,5
54440268,1157
398617863,26
346269216,382
377962058,488
251196051,4
395692431,730
4856007,1262005
2750194,29
42353753,97
38922007,28
297187741,155
32328377,129
301832468,1
320444738,13327
351787607,29
286215043,1
36060995,846
335619014,59
349249061,0
31522610,45
13565730,29
388589658,92
392592703,20
201367992,1
1511648,40
393502469,14
344929935,4
66094682,6
23407960,213
8032798,1640
68412026,9
390870671,0
27064395,2
22214169,13
339814886,1
2572514,288
124522643,7
276281827,82
343971226,1867
42267764,0
3877071,26
65790534,26145
384459022,0
401704902,2
94634114,0
290497189,5
11014640,2220
23208841,24
85645143,237
11670877,5
267818295,230
65702283,94
43594642,2
398027853,5
26620567,4
10960304,491
6657231,38
162823634,67
10330740,845800
384646967,0
238775440,1
35562121,374
220352577,21
35470560,927
226310915,2
398025905,0
68377400,4226
392813031,12
320527227,11844
30540199,810
22411123,1
40187734,38
400287427,15
34530189,481
350982890,4
168271432,8
361448594,34
327055565,4
376990208,419
1428492,17
10341735,48
35283833,306
16241606,12263
98718759,0
15363304,35
349055806,309
259303415,0
9014299,8
8565865,24
10134210,1582
358575896,770
234925728,1065
285321194,3220
848336,2429
401797977,0
398115205,1
38718137,8
86809464,35
17663035,38
336594085,2188
2436202,237
177295817,0
398225,28
839482,49
5235824,12
296530449,0
8164197,507
161650676,3
388149558,58
42645767,3
10728331,5
399569147,0
363778568,12
24656003,23
28645842,6
2983607,1033
47373442,2
386251043,30
41854421,4
2703253,142803
10550832,52062
229058478,16
4907476,20391
26987950,7377
328382223,3084
204807971,590
175422297,15
13992763,0
22632421,3671
291354225,0
348600343,1
306435870,15
22873127,217
401128029,1
281090600,9
87892062,0
155320913,3204
40936842,196
225403799,10
35950134,193
38407727,2
400823521,1
243711745,63
393737095,187
35736644,2792
392979275,13
27177665,4532
215316524,1657
383053366,32488
25832431,19
42915085,22
9042903,1
13621874,2
195328378,3
371734172,0
293806244,0
153853085,115
20054196,154
26255134,59
392164335,0
69863202,147
401296525,115
16644748,12
398406137,513
401338381,1
7117815,9
23225963,38
358242974,329
198487021,3
391034326,1105
310943739,207
30087136,1848
3999028,12
196584930,39
286721724,0
66963922,154
386921606,67
11795281,0
103405486,0
269484668,11
80900494,2080
2942153,33
38005763,6
109196983,5
23476570,642
16216730,39
22760234,0
8643646,57541
393712908,1
38005782,35
357400106,46
52369613,9193
341140985,321
87661397,0
8934654,224715
49070778,5
259205336,6
11296608,43
21374277,38
293711353,50
59452248,10
8115520,2105
396980126,0
199414960,7
400506665,7
19658209,3071
220053043,18
26044382,5
10546363,1
401600605,0
18324581,2321
397642964,3
42248780,233
35476521,89
10696680,179
11449541,304
62068341,11
126134986,1060
325147874,0
304169819,273
396670223,189
34446835,393
59636976,2
174469411,5
25346917,49
337890102,1222
190955968,3
396078881,44
104261359,2
282998360,22
8405360,3
400943983,12
179755155,0
359420918,22
92425532,19
97673903,6618
39453511,2782
357453551,49
325533277,5
399329759,0
383566818,6
264526533,227
258319958,13
390634119,10
389152722,23
401071000,0
264272374,409
37859890,12
179121595,294
33968545,79
39561496,9447
94805884,13
7546060,20
3359204,7
361690453,40
10768786,1
315939934,4275
49907806,7
22051458,17
26146447,132
391792271,47
37281017,38
23531536,1
398398129,103
284104753,2
106160767,2
14546601,86100
289118361,0
176946012,10
238303003,38
350277364,137
19336723,877
271951519,8
57076088,57
37788643,5
277082271,366
40351820,23
90322643,260
390387715,1
23598051,9
316939866,1182
386758795,28
358774651,91
297270408,478
35151291,17
68568711,21
10824697,0
306230877,3
319429842,3205
361482050,687
353869823,682
324315607,149
360234885,998
93736717,10
107969964,1716
10729289,25
20163325,90
19271882,1
21488471,731
5297331,274
43933172,138
353463742,227
3038456,129
16081922,3331
83485779,0
354295569,0
22084462,6645
34830909,5
226998179,0
378005616,131
137357104,741
5185232,19
381433441,171
346441475,733
249246151,4
35018157,1607
175496609,0
321806076,11
17902731,0
243914508,678
159141264,4
12386949,256
35355481,4
259390494,26
1906236,530
14361498,15
358454078,3
326118288,601
40820580,13
12992971,1
71691737,267
75995891,30
16799621,165
239280309,627
386517125,317
17494064,1
21290130,22
13591721,0
348793735,1
1701379,42
15411226,1
244261691,16
195611944,2
38754814,2
8354910,28
35866596,800
173825267,6
25117039,7
11332883,352
3400181,10
76300292,1
171125,2
316348638,21
323658465,1144
146365901,1753
88555164,233
274951738,23
298203193,646
233703364,41
6597781,38475
62522354,1767
386706182,18
243813625,5
13124639,1552
326858918,410
302292010,3
356354812,208
400297837,1
387404116,1
12420068,2
19327320,158
37160739,44
176034337,95
47791278,118
19305573,7
384651409,11
286280554,75
9869329,21
6933338,29
153439479,2
99633716,0
26849434,269
110701827,3
389725884,127
12445670,1202
228829947,6
4911683,17
11449667,84
180296201,84
107838998,5
249687960,2227
92816027,26
123412296,9
1733933,36947
282056951,25
384832996,321
327351221,663
103901518,127
101492566,3
88512596,77
66722544,7
19967037,413
325823833,3757
344303996,2
24444503,16
211809805,1748
12772925,19
156961688,1037
27680416,1
6593155,183
377522314,2
40428714,52
38537563,2
157278484,4
312736249,1
52111987,1292
34356346,7
10110953,230
385557232,12
81662451,69
343959070,102
14118102,961
132317704,39
179847320,33
34118160,116
27952389,3659
15819270,4
246194276,3871
46804148,2339
143376655,1
381589302,2
315910549,20
61985794,48
99456558,37
5689319,30490
876926,22
382793368,3
